country,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Nicaragua,0.65,0.65,0.65,0.65,0.0494,0.0494,0,0,0,0,0.513,0.513,0.513,0.513,0.513,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.803,0.65,0.65
Niger,0,0,0,0,0,0,0,0,0,0,0,0,0.166,0.166,0.377,0.462,0.262,0.863,1,1,1,0,0.513,0.513,0.65,0.803,0.803,0.803,0.803,1,1,1,1,1,0.435,0.335,1,1,1,1,1,0.803,0.803,0.803
Nigeria,0,0,0,0.0494,0.879,1,1,1,0.884,0.335,0.335,0,0,0,0,0,0,0,0.335,0,0,0,0,0.0494,0.803,0.803,0.803,0.803,0.803,0.803,0.803,0.803,0.803,0.803,0.803,0.803,0.803,0.803,0.803,0.803,1,1,1,1
North Korea,0.306,0.306,0.306,0.306,0.306,0.306,0.306,0.306,0.306,0.306,0.306,0.306,0.306,0.306,0.306,0.306,0.306,0.306,0.306,0.216,0.216,0.216,0.216,0.216,0.216,0.216,0.216,0.216,0.216,0.216,0.216,0.216,0.216,0.216,0.216,0.216,0.216,0.216,0.216,0.216,0.216,0.216,0.216,0.216
North Macedonia,,,,,,,,,,,,,,,,,0.803,0.803,0.803,0.803,0.803,0.803,0.803,0.803,0.803,0.803,0.803,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Norway,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Oman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.335,0.335,0.335,0.335,0.335,0.335,0.335,0.335,0.335,0.335,0.335,0.335,0.335,0.335,0.335,0.335,0.335,0.335,0.335,0.335,0.335
Pakistan,1,1,0.435,0,0,0,0,0,0,0,0.335,0.335,0.335,1,1,1,1,1,1,1,1,1,1,1,0.435,0,0,0.254,0.513,0.513,0.513,0.513,0.513,0.803,0.803,0.803,0.803,0.803,1,1,1,1,1,1
Panama,0.335,0.335,0.335,0.436,0.436,0.436,0.436,0.436,0.436,0.436,0.436,0.436,0.436,0.436,0.884,0.884,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Papua New Guinea,0.803,0.803,0.803,0.803,0.803,0.803,0.803,0.803,0.803,0.803,0.803,0.803,0.803,0.803,0.803,0.803,0.803,0.803,0.803,0.803,0.803,0.803,0.803,0.803,0.803,0.803,0.803,0.803,0.803,0.803,0.803,0.803,0.803,0.803,0.803,0.803,0.803,0.803,0.803,0.803,0.803,0.803,0.803,0.803
Paraguay,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.803,0.803,0.803,0.803,0.803,0.803,0.803,0.803,0.803,0.803,0.803,0.803,0.803,0.803,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Peru,0,0,0,0.403,0.403,1,1,1,1,1,1,1,1,1,1,0.885,0.885,0.436,0.436,0.436,0.65,0.65,0.65,0.65,0.65,0.631,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Philippines,0.436,0.436,0.436,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.585,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Poland,0.462,0.462,0.462,0.462,0.462,0.462,0.462,0.462,0.462,0.462,0.462,0.462,0.462,0.462,0.803,0.803,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Portugal,0.585,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Qatar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Romania,0.462,0.462,0.462,0.462,0.462,0.462,0.462,0.462,0.462,0.462,0.462,0.462,0.462,0.462,0.433,0.803,0.803,0.803,0.803,0.803,0.803,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Russia,0.306,0.306,0.306,0.306,0.306,0.306,0.306,0.306,0.306,0.306,0.306,0.306,0.306,0.306,0.306,0.306,0.65,0.65,0.436,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65
Rwanda,0,0,0,0,0,0,0.254,0.368,0.368,0.368,0.368,0.368,0.368,0.368,0.368,0.368,0.368,0.368,0.216,0,0,0,0,0,0,0,0,0,0.254,0.513,0.513,0.513,0.513,0.513,0.513,0.513,0.513,0.513,0.513,0.513,0.513,0.513,0.513,0.513
Saudi Arabia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Senegal,0.462,0.462,0.462,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Serbia,0.306,0.306,0.306,0.306,0.306,0.306,0.306,0.306,0.306,0.306,0.306,0.306,0.306,0.306,0.306,0.306,0.436,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.803,0.803,0.803,0.803,0.803,0.803,1,1,1,1,1,1,1,1,1,1,1,1,1
Sierra Leone,0.166,0.166,0.436,0.306,0.306,0.306,0.306,0.306,0.306,0.306,0.462,0.462,0.462,0.462,0.462,0.462,0.462,0,0,0,0,0.436,0.403,0.585,0.585,0.585,0.585,0.803,0.803,0.803,0.803,0.803,1,1,1,1,1,1,1,1,1,1,1,1
Singapore,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.436,0.436,0.436,0.436,0.436,0.436,0.436,0.436,0.436,0.436,0.436,0.436,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65
Slovak Republic,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Slovenia,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Somalia,0,0,0,0,0,0.368,0.368,0.368,0.368,0.368,0.368,0.368,0.368,0.254,0.254,0.254,0.0494,0.0494,0.0494,0.0494,0.0494,0.0494,0.0494,0.0494,0.0494,0.0494,0.0494,0.0494,0.0494,0.0494,0.0494,0.0494,0.0494,0.0494,0.0494,0.0494,0.0494,0.166,0.166,0.166,0.166,0.166,0.166,0.166
South Africa,0.885,0.885,0.885,0.885,0.885,0.885,0.885,0.885,0.885,0.885,0.885,0.885,0.885,0.885,0.885,0.885,0.885,0.631,0.631,0.885,0.885,0.885,0.885,0.885,0.885,0.885,0.885,0.885,0.885,0.885,0.885,0.885,0.885,0.885,0.885,0.885,0.885,0.885,0.885,0.885,0.885,0.885,0.885,0.885
South Korea,0.436,0.436,0.436,0.436,0.436,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.631,0.803,0.803,0.803,0.803,0.803,0.803,0.803,0.803,0.803,0.803,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
South Sudan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.377,0.377,0.324,0.324,0.324,0.324,0.324,0.324
Spain,0.0494,0.0494,0.99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Sri Lanka,1,1,0.885,0.885,0.885,0.885,0.885,0.885,0.885,0.879,0.879,0.879,0.879,0.879,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.803,0.803,0.803,0.803,0.803,1,1,1,1
Sudan,0.306,0.306,0.306,0.462,0.462,0.462,0.462,0.462,0.462,0.462,0.262,1,1,1,0,0,0,0,0,0,0,0.335,0.335,0.335,0.335,0.335,0.513,0.513,0.513,0.513,0.513,0.513,0.513,0.513,0.513,0.513,0.513,0.513,0.513,0.513,0.513,0.513,0.513,0.513
Sweden,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Switzerland,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Syria,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65
Tajikistan,,,,,,,,,,,,,,,,,0.462,0.462,0.462,0.462,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65
Tanzania,0.462,0.462,0.462,0.462,0.462,0.462,0.462,0.462,0.462,0.462,0.306,0.306,0.306,0.306,0.306,0.306,0.306,0.306,0.306,0.306,0.462,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65
Thailand,1,0.435,0.0494,0.166,0.614,0.803,0.803,0.803,0.803,0.803,0.803,0.803,0.803,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.614,0.166,0.803,0.803,0.803,1,1,0.884,0,0,0,0,0
Timor-Leste,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.803,0.803,0.803,0.803,0.803,0.803,0.803,0.803,0.803,0.803,1,1,1,1,1,1,1
Togo,0,0,0,0,0,0.368,0.368,0.368,0.368,0.368,0.368,0.368,0.368,0.368,0.368,0.368,0.433,0.433,0.368,0.513,0.513,0.513,0.513,0.513,0.513,0.513,0.513,0.513,0.513,0.513,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65
Trinidad and Tobago,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Tunisia,0.462,0.462,0.462,0.462,0.462,0.462,0.462,0.65,0.65,0.65,0.65,0.65,0.436,0.436,0.436,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.631,0.99,0.99,0.803,0.803,0.803,0.803,0.803
Turkey,1,1,1,1,1,0.614,0.166,0.166,0.803,0.803,0.803,0.803,0.803,0.803,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.803,0.803,0.513,0.513,0.513
Turkmenistan,,,,,,,,,,,,,,,,,0.462,0.462,0.462,0.462,0.462,0.462,0.462,0.462,0.462,0.462,0.462,0.462,0.462,0.462,0.462,0.306,0.306,0.462,0.462,0.462,0.462,0.462,0.462,0.65,0.65,0.65,0.65,0.65
Uganda,0,0,0,0,0.0494,0.377,0.803,0.803,0.803,0.803,0.0494,0,0,0,0.216,0.216,0.216,0.216,0.216,0.368,0.368,0.368,0.368,0.368,0.368,0.368,0.368,0.368,0.368,0.368,0.368,0.513,0.513,0.513,0.513,0.513,0.513,0.513,0.513,0.513,0.513,0.513,0.513,0.513
Ukraine,,,,,,,,,,,,,,,,,0.803,0.803,0.803,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.803,0.803,0.803,0.803,0.803
United Arab Emirates,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
United States,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Uruguay,0.166,0.166,0.166,0.166,0.166,0.166,0.166,0.166,0.166,0.166,0.803,0.803,0.803,0.803,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Uzbekistan,,,,,,,,,,,,,,,,,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65
Venezuela,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.885,1,1,1,1,1,1,1,1,0.803,0.803,0.803,0.803,0.803,0.803,0.803,0.65,0.462,0.462
Vietnam,0.764,0.462,0.306,0.306,0.306,0.306,0.306,0.306,0.306,0.306,0.306,0.306,0.306,0.306,0.306,0.306,0.306,0.306,0.306,0.306,0.306,0.306,0.306,0.306,0.306,0.306,0.306,0.306,0.306,0.306,0.306,0.306,0.306,0.306,0.306,0.306,0.462,0.462,0.462,0.462,0.462,0.462,0.462,0.462
Yemen,0,0,0.166,0.166,0.306,0.306,0.306,0.306,0.306,0.166,0.166,0.166,0.306,0.462,0.462,0.262,0.0494,0.0494,0.513,0.513,0.513,0.513,0.513,0.513,0.513,0.513,0.513,0.254,0.513,0.513,0.513,0.513,0.513,0.513,0.254,0.254,0.254,0.254,0.254,0.324,0.0494,0.0494,0.0494,0.0494
Zambia,0.462,0.462,0.462,0.462,0.462,0.462,0.462,0.462,0.462,0.462,0.462,0.462,0.462,0.462,0.462,0.462,0.879,1,1,1,1,0.803,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.885,0.885,0.885,0.885,1,1,1,1,1,1,1
Zimbabwe,0.885,0.885,0.885,0.867,0.403,0.436,0.436,0.436,0.436,0.436,0.436,0.436,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65
